,codigo_rol,nombre_rol,descripcion_rol,fin_rol
273,8256657b2fa443ea8ccb7b417f562105,nada,Degree weight PM hear general box poor country wind cell especially learn computer rate institution benefit any present able camera then wide.,True
274,a67b3327df9048a1b0e9e41d9f489f1d,nada,Economic step worker part already represent property you attack might contain player station room better watch.,True
275,57630677608d4b43833463a1e6ae8395,nada,Space.,False
276,4247928841a947d088c9eea227eefb75,nada,Rich peace.,False
277,0af0c7e41adc41bd8a19bf9f24a2b102,nada,Week send.,False
278,c1934c437d374d02a71f6b73f1ebba78,nada,Become seven reality threat series focus success along medical significant realize mention short forward piece hair organization throw tough compare test although energy board security.,True
279,f3d2bbc184704bf786e2d58f3d592e4d,nada,Nature theory establish lose the keep nearly work collection country difficult oil easy show total until success executive follow eat our walk discuss.,True
280,7d11f6a845254e769b190f3487dde3c3,nada,Talk manage natural action door say book thought whether than quickly time house official camera behavior relationship foreign traditional behind we start none someone base speech.,True
281,98db5a01efc244dfac9273b6cac9c2ec,nada,Almost news ask.,False
282,d37fde4e68fd44b9a7b0d8bc9120505e,nada,Bill matter long actually approach chair water believe reason throughout necessary police answer paper truth direction can picture vote stop those unit out just grow born.,True
283,3f318abaab434db8a6f1f0f146cee786,nada,Radio close although thought piece hair century official better usually black break image address she bar various.,True
284,a3d5f0b8ded54efb9640173fdbb770a3,nada,World lead.,False
285,5824e19a66244905b65a4b9a9d524142,nada,Cold nation film finally customer various hard different point job about particular.,True
286,beb96eb0caf9417f9676f4b3ddc8d0e9,nada,Ago television prepare.,False
287,fb7475137cb746a88534c25bf3197239,nada,Poor save specific quite accept suddenly condition account character low Congress feel short easy place feel issue product change according ask what.,True
288,2b60ba403bda477eaaae5daf6c77f6ed,nada,Debate I their.,False
289,6b92e0bae53b48c98d932b00b6a8b4bd,nada,Discuss suggest worry senior capital successful both coach ahead loss position million feel.,True
290,5a01781dd2744960a4e0254f27a3d2e0,nada,Realize.,False
291,36bd0b454cdc46cd8480faa61c75e2da,nada,Blood like drop while appear impact discussion member within decision small method billion information generation since study draw energy.,True
292,539c186a8e034655810d7b9f77fb19fb,nada,May interesting young serve glass difficult base only difference Democrat benefit travel heart best while easy collection help difference trial short program anyone arrive simple pattern kitchen.,True
293,d2fc168380234dfd9523d735fef2f06f,nada,Attention finish everybody.,False
294,c94b8362ff9f4fb68dd12484eb2f3186,nada,Senior seat key check think fear program sort choice medical course attack charge tree business political standard know risk vote.,True
295,f5357ec74be64bb4a24f04061f9d7436,nada,Evening brother kitchen.,False
296,2c3a16b940f94e81bd47ab81fc54fd4a,nada,Feeling clearly.,False
297,de2455ded76c434fb041788e208fc34f,nada,Seat deep figure lawyer degree card prevent carry small matter discuss develop maintain white window possible Republican maybe exist project those beautiful suggest clear.,True
298,85e4ed18a2bb4326a3b73f17d507d637,nada,Network leader street three fall term coach picture everything theory style series purpose do also although bit unit line rock candidate.,True
299,393910c760ea4daf96a23a51f4b7ff08,nada,Must health morning.,False
300,393c94d3249b44bdabffacdc16a1a3a5,nada,Alone agency music argue challenge minute court meeting wonder standard avoid number capital quite professional hand seven true.,True
301,fcfb831a1d154794ba79cb9998d00a8b,nada,Easy something quickly.,False
302,dca144f787544d2085a996339917cd41,nada,Evening force pressure edge whose win stand operation start central star listen understand hope information federal others.,True
303,859ca5757bdc4cc1b0f58a3adabd3773,nada,Parent surface career social court for wind Congress use movement leader just upon organization cup use.,True
304,6f6355ca322d4299b39a73286ec95ad7,nada,Stop note.,False
305,7f7a8a6d7db9456cb4cffe7b7901cdb6,nada,Pretty forward best nature nor production finally customer east develop own allow fire might scientist follow move research.,True
306,665992834686474c9f69222cc9d52196,nada,Model face camera action kid network arm job place investment allow Republican similar natural along measure name throw rest four glass or movie young authority identify design.,True
307,ab3a6f326151453e8660366a3d843090,nada,Pressure consider.,False
308,aca78492587d4e5791369f6b35b5df74,nada,Go.,False
309,4123c25051e04d4496c80e21620e8915,nada,Thousand everyone director key enjoy safe service upon dog agency politics talk happen each western buy reveal stage simple support.,True
310,49f07a3de3654db7a8d07c3a36c8a507,nada,Range collection sell past least protect drop someone involve add court avoid always according media lay find hand record surface entire argue total ten fund.,True
311,30aa9af3974244feb398b97f83b6355d,nada,Young.,False
312,2ea0426ea26e447ca6d67d404bd736bd,nada,Rise write sell above close good church community rest test business resource dinner spend.,True
313,12ff0246df0440b7a6d4d46be76c62a3,nada,Herself choice adult single more middle interview thing thing shoulder evidence such right certainly behind final wide must keep.,True
314,bcbac202d474400db28d46dc2d8b4ab5,nada,For agreement.,False
315,c8bae63ef01149ab81fbd92e3735acad,nada,Upon both.,False
316,d466422e6e6148f3897e42138fd0f207,nada,Traditional behavior myself she wall kind run place of phone along research near mind late add how event model policy specific put authority exist money.,True
317,eb6fad164a3a4dccbcd7bfc6b58b3375,nada,Get key.,False
318,540c2d78a0094597a4fde2421a9d9825,nada,Alone whom represent reduce step buy oil upon receive meeting collection store.,True
319,89852c53d0594c9a8de3a4eb8a5565ba,nada,Power when perhaps stop technology carry home tonight win knowledge build between experience bar professional road adult year war enjoy show police.,True
320,77b590c9f31f403185914151df6f8e08,nada,Single face thus suffer somebody control wish century compare teacher early knowledge owner add any.,True
321,2db925cc386b4e7fbb886beb15d89421,nada,Beat food best trip risk television property author beyond receive any.,True
322,9a254a00cf3247ccaf52a2dc2a0c920a,nada,Result people rate.,False
323,3bd81fa537a445238743314f40617345,nada,Speak have back increase evening clearly sit no after want community reach something foreign beyond table hospital western while.,True
324,3dd759821e274dd091e342cf601f256d,nada,Billion enjoy research already child stage sport dog Mrs month wonder full blood middle stop firm stage similar.,True
325,91c53ab26345410786a2913673e1c1e4,nada,None interview.,False
326,e8664f5c8fa24f00a75da3066d91e128,nada,Career particularly least offer nothing create leg public usually but any usually pick stop late rich.,True
327,2cde78932de54ba0b728c62b7b4e4d91,nada,Society.,False
328,a692efa22fae49b2b516131740785a3f,nada,Pretty mission decision.,False
329,643524df13b04810a5d8ae931c792018,nada,If.,False
330,09c59685429a46b8bab9b64f53c92267,nada,From.,False
331,8d23c23815b74a138219ee972966a424,nada,Series plan condition trouble better rule five value center beautiful free instead hospital business possible foot station million well memory near eat.,True
332,eaff03c5acf446e8b2736ce52c5fb411,nada,Million last unit throw generation wear structure century news research fear order fall culture course government would knowledge wear skill statement weight thing know traditional our true.,True
333,7e1e2c2cc0fa4572ae18c47031e35bd6,nada,White keep drug win.,False
334,a56fd4ec2c344d7f8fc304aa0e4a4698,nada,Stand.,False
335,9d127b9bd5694f93bbd283c0d3d826e3,nada,Statement determine.,False
336,3293d1f39eb5406188f35024866b2750,nada,System management.,False
337,4f0617192b85438ea280fbb81d9dd650,nada,Foreign land newspaper pull indicate lawyer its season democratic step support somebody there later sure role from father above.,True
338,6b63dd2255fd40a4a828c91eae4492ff,nada,Reflect choice simple control Mrs bad question information order city capital investment offer clearly teach move able another travel.,True
339,2b71719a5332444695c0679c6bba9953,nada,Join everybody else door especially certain push clear four low identify evening mind window feeling religious significant unit month risk surface might radio American institution local.,True
340,516d7e31f8eb466995f98bb7aa3608fd,nada,Sense hour during decade reflect always prepare there learn within officer military brother herself clearly everyone by every two medical begin skill possible hit.,True
341,e04b270186e74bcca253ccb59ff9e203,nada,Song employee really.,False
342,1ac850fad46947d6b2a9db267ca43067,nada,Many actually.,False
343,c63e89e2f4a44a2299b7c15513b6cfde,nada,Black claim significant not number class election Mr produce memory democratic act table painting may often both mission which hair in subject TV person behavior camera.,True
344,4a62e25bd6c34c7298eddefbe3135b3c,nada,Prove federal.,False
345,d8b77d117c5848009c150c2a504bba7c,nada,Artist position enough.,False
346,cb2adced965e476f8f0fbf34b54099fc,nada,Cause dog seem front discuss field weight item new often note than.,True
347,70c91247c91b460ca78d476ea3ec702b,nada,Mission foreign space but another environmental three statement create political soon.,True
348,de06facd5db64229863bceea3322f3b4,nada,Contain peace our hospital yeah position nor return your sister seem where material either common model network hope him shake stock front rich fill approach fear.,True
349,914a368880384950b3703e62eeeef438,nada,We avoid eat decision always travel receive establish to well tend specific agency our someone become space hit traditional evening professional kid popular.,True
350,42bc658425e247ab89c103c4114e61c3,nada,Before grow.,False
351,0135828a994149b7a3d6870abbbd64d8,nada,Phone civil despite.,False
352,ede81266b56647e9bb6b72ee0cbced5a,nada,Threat entire.,False
353,e8ead2e9338145818e14afed57ee2a1f,nada,Physical perhaps strategy organization care man go table better between matter election laugh statement growth stock less final beat budget whose summer throw record continue.,True
354,9e53646b5ca9420a80fb3e21d4be47ef,nada,Question.,False
355,12581087ad3b490d90b104c3505b3f08,nada,Apply south others which serious require no history maybe another long model campaign reality modern traditional young upon education may player set down son.,True
356,f085dafa9f2e42309603832be420de75,nada,Weight thing unit sound quickly cold seven low political body control leader several join production fall receive someone.,True
357,56dfe407a09c4de384c409d2c60171ea,nada,North see surface go offer this apply know hope involve create interest executive consider lay dark at create gas every thus itself section value shake response situation.,True
358,737b3e920d9b4ef9843275fbf931892a,nada,Community serious nature.,False
359,414e33b41e314ee4a975833ef92d8ca3,nada,Hold guy owner foreign.,False
360,529edda6f4114c98a0491cc043baca80,nada,Offer serve fine study couple particularly pressure star research with perform official development.,True
