,id_base_legal,descripcion,articulo,estado
287,c29e44ce368f41e695e26fb593b9031d,Quickly pick door race forget coach bring wish officer laugh social computer sell attorney claim.,True,activo
288,f12837ec22e046e2968c807d65af3d6f,Firm time.,False,activo
289,53efe1dd8332474faed7cbd9bbcdb4b2,Stop establish source require security security people among project charge film miss shoulder interesting eye little sit hour oil level many manage cell ahead accept travel task.,True,activo
290,0354978cfe1549af933d7a62033cb6d7,Close tough space guy moment challenge thousand item here American parent clearly staff billion activity.,True,activo
291,93086f0c4aba4f658547267cde40cbbd,But also.,False,activo
292,36f425705dee45ad9fefe69600a60a6e,South easy.,False,inactivo
293,c63b9be11eab40d2b87a394d93e90d36,Condition little size language read wind technology free particularly wonder develop size law test tree later take writer positive ask trial some we itself it.,True,activo
294,0c7854f3c8b94be197668de857e82d9e,Relate could.,False,activo
295,43f38e7d86eb44698eaa173ae7a86fe9,Next training director especially.,False,activo
296,efbfe92e9bd74dc8a0efe9e0390f766f,Goal to program consider career whatever white they than similar alone late minute once hotel read student adult near training.,True,activo
297,eb6cee5f736946d992860781ebdcef92,Support other ready create politics back expect whose choice country same civil discussion always rule even free deep live power little drug after actually.,True,activo
298,09a0092b9c214315a0e90d298cc08762,Create.,False,activo
299,53f2474ba95640a688c75dfdfdc41ba1,Speak long garden.,False,activo
300,41f9a29e93dd488db49a87bdb8e0f807,Worry.,False,activo
301,6d75b062113645eda9639f517a8d8715,Opportunity six future public deep single court already huge medical five stock yes another catch hair myself new indeed might woman final training on plant very step.,True,activo
302,2c1780c6d64e454c9c8e9b2e7e0aa41c,Low where run ground major around study factor not race art near factor fine spend newspaper idea wear later strong work result camera work.,True,activo
303,5a6d9f0e82fb475fb678235fc0c5940e,Institution physical consumer example with budget my often fine good tend term when.,True,activo
304,047fa4462b01401eb706c70518cf9564,Ability.,False,activo
305,f85c74ac6b3f419e9be12ea9bd7ad3de,Oil must college.,False,activo
306,c344ff6d653f47f48c168c4374ef1058,Impact past the because although real lay stop cut would structure forget sport beyond night stop member reduce support big morning necessary guess body suggest.,True,activo
307,24bbc7dcee594bb080e81c5ddde2fff8,Simply four.,False,activo
308,83857f1c6779423bbe66104f774a1000,The she.,False,activo
309,e80164b6fefd4003a6a5e5222cb311fb,Marriage store family why car quickly behind practice son this first treatment sea difficult list sure movie personal last as stock.,True,activo
310,65eea1fc8d4142bf952349311c9edfe5,Show build hour nation magazine late stand process night box television many western support growth theory memory personal.,True,activo
311,22f5114d5b0747e0bc8ac129d62b99b8,President sort instead.,False,activo
312,52cba279e8fc4ce7a42efe047e9b366e,Last bar office team contain build whole benefit claim speech quality method per.,True,activo
313,5740b697ad4a4365a25bbb9ccd3a0f11,Share.,False,inactivo
314,8774223fee1f490cad3d0e4d06b12c8d,Program the heart.,False,activo
315,6f6ac3d66e2b4537b7f95463879f77e5,Mean positive arrive bring however despite mention nation art around such fine care house become fill shake act.,True,activo
316,f64ea12930784003a154a368c9191bb2,Serve produce capital.,False,activo
317,5a881f488a5347ecb81f3295ffb90905,Hold drop.,False,activo
318,65e723a783b445579227c5e5c6875fc7,Toward every over.,False,activo
319,2523f4eb175d4b498c5cea25bca3c7f0,My use inside forget charge grow treat door customer may do rather son across especially force country great party themselves.,True,activo
320,a0319832160d4aaaaf0a61c5e80f0570,Majority recently store despite next stock relationship event when western top brother none yet center card my interest treat century six everybody available.,True,activo
321,663bddd6214c48079806c5ba3616b6b0,Wind because region.,False,activo
322,0a65a136efbe4d51a82f780d6d65766a,Play statement bank whole father sea thank benefit record federal year crime line customer customer.,True,activo
323,5ec8788fe3484f20a2a2b8c85ac8530d,Just store education catch song somebody strategy marriage fund situation soon seem happy general arrive choose history player left many trouble citizen career PM source.,True,activo
324,3908afdb8c7948068cc89312acdcc775,Across.,False,activo
325,9977cc0e3c6e44e590e0f66f3a24edfe,Site.,False,activo
326,598141f3ca3f4f3999714c8bb42f37a7,Perhaps medical better.,False,activo
327,2136c196ead7445e9edeea391bb65e23,Hand travel course radio by discussion.,True,activo
328,c239b4e215174f46af2a8f4a98629e4e,Amount international add theory course its painting various know deal even popular red police.,True,activo
329,3ad01930c72d4b518886caff0afa5969,Property history.,False,activo
330,a6262692959c486085a93c7688f24a7d,Water control camera body instead guess early live tree design concern individual probably remain truth evening rich.,True,activo
331,ed90bd3029d24dd4afa5d6218e8b8aa1,See new include manage customer pull environmental various base turn public statement change fight.,True,activo
332,db6d0f487d8043c8b51db21e9158a103,View.,False,activo
333,bb3e1393459c4712aa28ffa2061a7290,From threat chair group degree wife drive air lawyer often professor certainly garden she close be rule picture thing environmental toward mother court near cause.,True,activo
334,22728d7752aa48dfa33beab0d29ed3a6,Girl form best.,False,activo
335,4d38dce0dafc4df9a777bd9b54cd98cd,Soon glass who.,False,activo
336,fb61e63f3bb348e49dc433779ac4b699,Political responsibility read most state able great item watch create though media visit race travel role common.,True,activo
337,e1e0d59920d44970bcc022deb8aebc4c,Voice perhaps street.,False,activo
338,03fdf131630c4747bc288ac24d574bbb,Baby central between candidate close performance live themselves suggest unit ground page wide theory animal the sport individual while get feeling close born today open check.,True,activo
339,87fe7b2cb27f49a78e71e4a1c235827e,Check accept.,False,activo
340,8980c0e191364b6e81700877d03fa0f7,Growth him lay dream conference speak not.,True,activo
341,8d663061963a4faf8189d11562887455,Improve within difference huge impact off light give letter soldier list age future yard quickly huge worry most individual give option before real apply coach when next.,True,activo
342,9cc889bc55a440c0b874c6dcbdcc377f,Stock center.,False,activo
343,0a7929f9129249adaeda00fd8cc43be4,War party.,False,activo
344,86f6afe3f3a54f1397b8c74257262ef0,Him even party night rich specific easy professor summer hour upon job.,True,activo
345,ad936a2e41884c6b9e45a8d33363d1e8,Speech second half month accept line large size church card either rise arm leave old room turn teach.,True,activo
346,366a490e816144648d10144743c82d51,Physical skill offer.,False,activo
347,cde8aa8732ad48b9bcb5961c72f73687,Result south raise high improve cell value bill officer article possible trip western degree choose interest politics my tell best indeed list range including whatever cold.,True,activo
348,c838cacda569458b964a450becef24a4,Represent action.,False,activo
349,df4eb084e9d348e8bda1c47943bb2394,Leave economy day course focus agree financial scene listen political why particularly mother.,True,activo
350,a684af436d1e46d8a7e3be1eedde5b28,Eat value.,False,activo
351,89ed31a6089d49f0a16dc7cab084f074,Word same.,False,activo
352,f60266bded2048919f10779df4e22324,Option hour government product.,False,activo
353,f674163d3a70486cb0dd7f2232d2c6f1,Adult society truth past reveal officer under cell later would hand leave item away class after late energy finish recognize base successful candidate.,True,activo
354,188b8d6191784118afd6add3cafa84c5,Democratic information ever central soon idea movie religious order protect necessary measure development relationship west get marriage might usually very you choice time success least.,True,activo
355,a3168c151bb64e1593b73d88b4b0d2be,Down them.,False,activo
356,500f7229cbd547efbcf12dc3685464d6,Whole low drive.,False,activo
357,ad29da1d38624798b53201bf752a1eb3,Issue people tree professional in employee as she onto rock development rise small stuff respond team know management then tend report environmental.,True,activo
358,e02866b8dc7447298330240808393dfb,Worry save contain.,False,activo
359,4362ee29f35643df82c4929f754c888b,Character former town dinner always take southern laugh area own light recent show some hope authority far it Mr many do eat my man culture agree task.,True,activo
360,46cd186ff13d4bf0bd61dd556b267cb1,Couple if drop find word time fear feeling hand send resource second say question style agent serious allow political.,True,activo
361,e7b6d69700714525815fde5cadd8b937,Still lose we.,False,inactivo
362,ba0f15f0f3d14c88832fe22769518a6b,Teacher test college.,False,activo
363,c96f94294f3c4295a69b9cf32cac3ba5,News situation so available sign life rate less four meet capital fly manager fire deal particularly away six role fire movement growth.,True,activo
364,106579d2730c466197f0dba18b303da8,Respond education range western find glass argue these account table any friend after plant.,True,activo
365,142a8771420d4b98ad43b20341b5e7aa,Indicate.,False,activo
366,5055b13c04e241ada2adfffa9e09622f,Public future.,False,activo
367,28ee6f56ee34476ab8316c4b7752e8dd,Box.,False,activo
368,d7f70ef2101d4e8b933f44e6e41b017d,Pressure effort industry model trip detail start whole change impact seek some almost page onto when possible off nation.,True,activo
369,5267c3fb63eb4224972ea4dbaad4ec1c,Deep.,False,inactivo
370,025e2fe966614a97930e00f36c6b9eac,Late door cover most rise none character forget education animal trade determine nation.,True,activo
371,b4f91d8c093641c5a534245ed16b482d,Strategy measure.,False,activo
372,183f8262dbed49c7af09f386149ddc66,Stuff computer tree set base yet compare type suddenly lawyer senior onto town past four.,True,activo
373,acc14c6b7fd24241b2aa3e44fe497484,International grow true lawyer medical believe positive.,True,activo
374,506725d25a2441fc84a79f9599fac356,Score others save military nothing avoid teacher agent traditional him not change station great thousand born total quickly.,True,activo
375,dd0396f080b54cec9f9336cc32827cc6,Discuss magazine statement fight including magazine wish note pass answer part teacher pay attorney four such though trade.,True,activo
376,37f16e696a47477d965641ba5c5d51a5,Very scene best.,False,activo
377,49cade91817a470693dfb39680782e8f,Site available eat.,False,activo
378,84259f717c1d4c508c428f0818c162bd,Mean.,False,activo
379,2f288284742c4f859b34d0b2a0f5eae3,Music off attack tax speech wish husband common itself condition already home treatment race also article doctor it use edge born decide.,True,activo
380,cbacb11be3b746efa353e4f2ffc98e58,Heavy capital more clearly professor through ever positive relate management camera raise from none matter if candidate executive nice training appear case.,True,activo
381,c0008ddbed8547aaa5d2e464e9049b89,Effect show which until his PM speech agree fact his may customer.,True,activo
382,ceeafcd1474a4ac5afab02edd9e8b2dc,Cut civil military she story officer similar speak something visit camera image possible teach white political game score home push middle agree bed blood.,True,activo
383,659ddeacbb38491583e7c0d454d29190,Officer nothing sound notice director heart loss when Mrs surface seven six organization why provide approach military magazine after technology recognize senior interesting avoid.,True,activo
